"[frozenset({'floresta=0'}), frozenset({'TipoPavimento=4'}), 0.9359712230215826, 1.1692661380056584]",,
"[frozenset({'vegetacaoBaixa=1'}), frozenset({'TipoPavimento=4'}), 0.8657367044463818, 1.0815253589419649]",,
"[frozenset({'Vazamento=1'}), frozenset({'capimAlto=0'}), 0.8613678373382625, 1.051428184461193]",,
"[frozenset({'agua=0'}), frozenset({'capimAlto=0'}), 0.837431693989071, 1.0222105440366178]",,
"[frozenset({'floresta=1'}), frozenset({'agua=0'}), 0.8184176394293126, 1.0927142617517052]",,
"[frozenset({'arbustos=1'}), frozenset({'capimAlto=0'}), 0.8685220729366603, 1.060160998272393]",,
"[frozenset({'floresta=1'}), frozenset({'capimAlto=0'}), 0.9130998702983139, 1.1145748624956937]",,
"[frozenset({'vegetacaoBaixa=1'}), frozenset({'capimAlto=0'}), 0.8570183086312119, 1.0461189345989648]",,
"[frozenset({'floresta=1'}), frozenset({'vegetacaoBaixa=0'}), 0.8073929961089493, 1.326205190247305]",,
"[frozenset({'Gamba=0', 'FaixaKm=1'}), frozenset({'Intervencao=0'}), 0.9055118110236221, 1.1533278149093222]","[frozenset({'Intervencao=0', 'FaixaKm=1'}), frozenset({'Gamba=0'}), 0.8333333333333333, 1.1492630918783315]",
"[frozenset({'Gamba=0', 'FaixaKm=1'}), frozenset({'TipoChuva=1'}), 0.9724409448818898, 1.027828713191673]","[frozenset({'TipoChuva=1', 'FaixaKm=1'}), frozenset({'Gamba=0'}), 0.8430034129692833, 1.1625992506236775]",
"[frozenset({'Gamba=0', 'FaixaKm=1'}), frozenset({'TipoLocal=5'}), 0.8070866141732285, 1.5169089440742987]","[frozenset({'TipoLocal=5', 'FaixaKm=1'}), frozenset({'Gamba=0'}), 0.8951965065502183, 1.2345795659479022]",
"[frozenset({'Gamba=0', 'FaixaKm=1'}), frozenset({'TipoPavimento=4'}), 0.9881889763779528, 1.2344993944355167]","[frozenset({'TipoPavimento=4', 'FaixaKm=1'}), frozenset({'Gamba=0'}), 0.8422818791946308, 1.1616041720595753]",
"[frozenset({'Vazamento=0', 'FaixaKm=1'}), frozenset({'Gamba=0'}), 0.8426966292134831, 1.1621761603264027]",,
"[frozenset({'Vazamento=1', 'FaixaKm=1'}), frozenset({'Gamba=0'}), 0.8455284552845529, 1.166081576149722]",,
"[frozenset({'agua=0', 'FaixaKm=1'}), frozenset({'Gamba=0'}), 0.8624338624338626, 1.1893960887375752]",,
"[frozenset({'agua=1', 'FaixaKm=1'}), frozenset({'Gamba=0'}), 0.8125, 1.1205315145813735]",,
"[frozenset({'arbustos=0', 'FaixaKm=1'}), frozenset({'Gamba=0'}), 0.8687782805429864, 1.198145775424288]",,
"[frozenset({'capimAlto=0', 'FaixaKm=1'}), frozenset({'Gamba=0'}), 0.8486238532110092, 1.1703504880595854]",,
"[frozenset({'Gamba=0', 'FaixaKm=1'}), frozenset({'floresta=0'}), 0.9566929133858268, 2.0180026057893845]","[frozenset({'floresta=0', 'FaixaKm=1'}), frozenset({'Gamba=0'}), 0.84375, 1.163628880526811]",
"[frozenset({'vegetacaoBaixa=1', 'FaixaKm=1'}), frozenset({'Gamba=0'}), 0.855721393034826, 1.1801388167347646]",,
"[frozenset({'Intervencao=0', 'FaixaKm=1'}), frozenset({'TipoChuva=1'}), 0.9710144927536232, 1.0263210139703038]","[frozenset({'TipoChuva=1', 'FaixaKm=1'}), frozenset({'Intervencao=0'}), 0.9146757679180887, 1.1649997183040122]",
"[frozenset({'TipoLocal=5', 'FaixaKm=1'}), frozenset({'Intervencao=0'}), 0.9039301310043667, 1.1513132685077339]",,
